construct_id	UPt28_S3_trimmed53_len_filtered_counts
APC_chr5_112102933__BRCA1_chr17_41276018	21
APC_chr5_112102933__BRCA2_chr13_32890586	22
APC_chr5_112102933__BRCA2_chr13_32912006	252
APC_chr5_112102933__BTK_chrX_100629565	558
APC_chr5_112102933__CASP8_chr2_202131404	248
APC_chr5_112102933__CASP8_chr2_202134297	35
APC_chr5_112102933__CDH1_chr16_68772250	225
APC_chr5_112102933__CDH1_chr16_68772255	32
APC_chr5_112102933__CDK4_chr12_58144705	190
APC_chr5_112102933__CDK4_chr12_58145497	237
APC_chr5_112102933__CDK9_chr9_130548409	89
APC_chr5_112102933__CDKN1B_chr12_12870931	17
APC_chr5_112102933__CDKN1B_chr12_12871196	563
APC_chr5_112102933__CDKN2A_chr9_21971100	249
APC_chr5_112102933__CDKN2A_chr9_21994327	275
APC_chr5_112102933__CHEK1_chr11_125496644	217
APC_chr5_112102933__CHEK1_chr11_125496687	12
APC_chr5_112102933__CHEK2_chr22_29130694	51
APC_chr5_112102933__DHFR_chr5_79950217	110
APC_chr5_112102933__EGFR_chr7_55209992	22
APC_chr5_112102933__FGFR2_chr10_123353328	30
APC_chr5_112102933__FLT3_chr13_28636131	265
APC_chr5_112102933__FLT3_chr13_28636172	50
APC_chr5_112102933__FNTA_chr8_42911471	42
APC_chr5_112102933__FNTA_chr8_42914260	112
APC_chr5_112102933__FNTA_chr8_42924781	26
APC_chr5_112102933__GATA3_chr10_8097612	60
APC_chr5_112102933__GATA3_chr10_8097722	122
APC_chr5_112102933__GATA3_chr10_8097790	34
APC_chr5_112102933__HDAC1_chr1_32757816	335
APC_chr5_112102933__HDAC1_chr1_32792637	38
APC_chr5_112102933__HDAC2_chr6_114266539	95
APC_chr5_112102933__HDAC2_chr6_114267214	260
APC_chr5_112102933__HDAC2_chr6_114292056	33
APC_chr5_112102933__HDAC6_chrX_48661089	592
APC_chr5_112102933__HDAC6_chrX_48661385	61
APC_chr5_112102933__HSP90AA1_chr14_102605736	1800
APC_chr5_112102933__IGF1R_chr15_99192824	46
APC_chr5_112102933__JAK2_chr9_5021970	227
APC_chr5_112102933__KDM5C_chrX_53241022	246
APC_chr5_112102933__KIT_chr4_55524176	31
APC_chr5_112102933__KIT_chr4_55524229	32
APC_chr5_112102933__KMT2D_chr12_49448161	23
APC_chr5_112102933__MAP2K1_chr15_66679721	422
APC_chr5_112102933__MET_chr7_116339123	33
APC_chr5_112102933__MET_chr7_116340188	191
APC_chr5_112102933__MLH1_chr3_37038179	62
APC_chr5_112102933__MLH1_chr3_37045912	152
APC_chr5_112102933__MSH6_chr2_48018154	364
APC_chr5_112102933__MTOR_chr1_11317010	130
APC_chr5_112102933__NF1_chr17_29483039	102
APC_chr5_112102933__NonTargetingControlGuideForHuman0352	222
APC_chr5_112102933__PARP1_chr1_226578249	1624
APC_chr5_112102933__PARP1_chr1_226595581	22
APC_chr5_112102933__PDGFRA_chr4_55124932	532
APC_chr5_112102933__PDGFRA_chr4_55124963	271
APC_chr5_112102933__PIK3CA_chr3_178919070	204
APC_chr5_112102933__PIK3CA_chr3_178919167	439
APC_chr5_112102933__PIK3R1_chr5_67522521	360
APC_chr5_112102933__PRKDC_chr8_48686781	218
APC_chr5_112102933__PRKDC_chr8_48872683	27
APC_chr5_112102933__RB1_chr13_48934148	144
APC_chr5_112102933__RB1_chr13_48936969	103
APC_chr5_112102933__ROR1_chr1_64240143	145
APC_chr5_112102933__RPS6KB1_chr17_57970538	31
APC_chr5_112102933__RPS6KB1_chr17_57987922	22
APC_chr5_112102933__RPS6KB1_chr17_57987949	527
APC_chr5_112102933__RRM2_chr2_10262957	20
APC_chr5_112102933__RUNX1_chr21_36252860	56
APC_chr5_112102933__SETD2_chr3_47142972	393
APC_chr5_112102933__SMARCA4_chr19_11094819	597
APC_chr5_112102933__SMARCA4_chr19_11094851	110
APC_chr5_112102933__SMARCB1_chr22_24133949	47
APC_chr5_112102933__SMARCB1_chr22_24133993	155
APC_chr5_112102933__SMO_chr7_128828974	457
APC_chr5_112102933__SMO_chr7_128845117	503
APC_chr5_112102933__SRC_chr20_36012562	174
APC_chr5_112102933__SRC_chr20_36014563	565
APC_chr5_112102933__TOP1_chr20_39657693	40
APC_chr5_112102933__TOP1_chr20_39690109	13
APC_chr5_112102933__TP53_chr17_7578373	223
APC_chr5_112102933__TSC1_chr9_135796748	187
APC_chr5_112102933__TSC1_chr9_135796796	743
APC_chr5_112102933__TSC1_chr9_135804256	18
APC_chr5_112102933__VHL_chr3_10183773	41
APC_chr5_112102933__WEE1_chr11_9595845	25
ARID1A_chr1_27022876__ABL1_chr9_133589790	274
ARID1A_chr1_27022876__ABL1_chr9_133738356	330
ARID1A_chr1_27022876__ADA_chr20_43257696	846
ARID1A_chr1_27022876__ADA_chr20_43280245	394
ARID1A_chr1_27022876__AKT1_chr14_105239609	314
ARID1A_chr1_27022876__AKT1_chr14_105239686	1742
ARID1A_chr1_27022876__ALK_chr2_29541171	5280
ARID1A_chr1_27022876__APC_chr5_112043408	483
ARID1A_chr1_27022876__APC_chr5_112102023	53
ARID1A_chr1_27022876__ARID2_chr12_46123614	86
ARID1A_chr1_27022876__ARID2_chr12_46205318	618
ARID1A_chr1_27022876__ARID2_chr12_46254608	134
ARID1A_chr1_27022876__ATM_chr11_108098350	45
ARID1A_chr1_27022876__ATM_chr11_108098390	339
ARID1A_chr1_27022876__ATM_chr11_108098402	20
ARID1A_chr1_27022876__BCL2_chr18_60795945	959
ARID1A_chr1_27022876__BCL2_chr18_60795960	1919
ARID1A_chr1_27022876__BCL2_chr18_60985877	128
ARID1A_chr1_27022876__BRAF_chr7_140534469	404
ARID1A_chr1_27022876__BRCA1_chr17_41256141	1676
ARID1A_chr1_27022876__BRCA1_chr17_41267735	26
ARID1A_chr1_27022876__BRCA1_chr17_41276018	38
ARID1A_chr1_27022876__BRCA2_chr13_32914228	471
ARID1A_chr1_27022876__BRD4_chr19_15376361	32
ARID1A_chr1_27022876__BRD4_chr19_15376403	209
ARID1A_chr1_27022876__BRD4_chr19_15383894	997
ARID1A_chr1_27022876__CASP8_chr2_202131404	197
ARID1A_chr1_27022876__CASP8_chr2_202134297	188
ARID1A_chr1_27022876__CDH1_chr16_68771300	445
ARID1A_chr1_27022876__CDK4_chr12_58143253	78
ARID1A_chr1_27022876__CDK4_chr12_58145497	1460
ARID1A_chr1_27022876__CDK6_chr7_92462628	32
ARID1A_chr1_27022876__CDK9_chr9_130548409	326
ARID1A_chr1_27022876__CDKN1B_chr12_12870777	31
ARID1A_chr1_27022876__CDKN1B_chr12_12871196	247
ARID1A_chr1_27022876__CDKN2A_chr9_21968726	1145
ARID1A_chr1_27022876__CDKN2A_chr9_21971100	487
ARID1A_chr1_27022876__CDKN2A_chr9_21994327	765
ARID1A_chr1_27022876__CHEK1_chr11_125496644	551
ARID1A_chr1_27022876__CHEK1_chr11_125499147	755
ARID1A_chr1_27022876__CHEK2_chr22_29090029	1310
ARID1A_chr1_27022876__DHFR_chr5_79949819	44
ARID1A_chr1_27022876__EGFR_chr7_55086962	50
ARID1A_chr1_27022876__EGFR_chr7_55209986	379
ARID1A_chr1_27022876__ERBB2_chr17_37855800	67
ARID1A_chr1_27022876__FGFR2_chr10_123298215	281
ARID1A_chr1_27022876__FGFR3_chr4_1795735	651
ARID1A_chr1_27022876__FLT3_chr13_28636172	737
ARID1A_chr1_27022876__GATA3_chr10_8097790	801
ARID1A_chr1_27022876__HDAC1_chr1_32792601	42
ARID1A_chr1_27022876__HDAC2_chr6_114267214	393
ARID1A_chr1_27022876__HSP90AA1_chr14_102551760	477
ARID1A_chr1_27022876__HSP90AA1_chr14_102605736	499
ARID1A_chr1_27022876__IGF1R_chr15_99192824	789
ARID1A_chr1_27022876__JAK2_chr9_5021970	64
ARID1A_chr1_27022876__JAK2_chr9_5050816	55
ARID1A_chr1_27022876__KDM5C_chrX_53241022	198
ARID1A_chr1_27022876__KDM6A_chrX_44732838	208
ARID1A_chr1_27022876__KIT_chr4_55524176	124
ARID1A_chr1_27022876__KIT_chr4_55524229	704
ARID1A_chr1_27022876__KMT2D_chr12_49448161	361
ARID1A_chr1_27022876__MAP2K1_chr15_66679721	623
ARID1A_chr1_27022876__MAP2K1_chr15_66679756	1160
ARID1A_chr1_27022876__MAP3K1_chr5_56152485	1762
ARID1A_chr1_27022876__MET_chr7_116340188	277
ARID1A_chr1_27022876__MLH1_chr3_37035029	754
ARID1A_chr1_27022876__MSH6_chr2_48010356	46
ARID1A_chr1_27022876__MSH6_chr2_48018111	437
ARID1A_chr1_27022876__MTOR_chr1_11317149	165
ARID1A_chr1_27022876__MTOR_chr1_11319459	159
ARID1A_chr1_27022876__NF1_chr17_29483038	2023
ARID1A_chr1_27022876__NonTargetingControlGuideForHuman0352	193
ARID1A_chr1_27022876__PARP1_chr1_226578249	283
ARID1A_chr1_27022876__PBRM1_chr3_52702516	643
ARID1A_chr1_27022876__PBRM1_chr3_52713723	121
ARID1A_chr1_27022876__PIK3CA_chr3_178919070	61
ARID1A_chr1_27022876__PIK3CA_chr3_178919167	169
ARID1A_chr1_27022876__PIK3R1_chr5_67576421	369
ARID1A_chr1_27022876__PRKDC_chr8_48872683	594
ARID1A_chr1_27022876__RB1_chr13_48936969	1147
ARID1A_chr1_27022876__ROR1_chr1_64240089	901
ARID1A_chr1_27022876__ROR1_chr1_64240143	798
ARID1A_chr1_27022876__RPS6KB1_chr17_57987922	277
ARID1A_chr1_27022876__RRM2_chr2_10262728	488
ARID1A_chr1_27022876__RRM2_chr2_10262940	437
ARID1A_chr1_27022876__RRM2_chr2_10262957	238
ARID1A_chr1_27022876__RUNX1_chr21_36421144	523
ARID1A_chr1_27022876__SETD2_chr3_47142951	429
ARID1A_chr1_27022876__SETD2_chr3_47142972	684
ARID1A_chr1_27022876__SMAD4_chr18_48573460	92
ARID1A_chr1_27022876__SMAD4_chr18_48575673	80
ARID1A_chr1_27022876__SMARCA4_chr19_11094851	575
ARID1A_chr1_27022876__SMARCB1_chr22_24133993	29
ARID1A_chr1_27022876__SMO_chr7_128845081	350
ARID1A_chr1_27022876__SMO_chr7_128845117	171
ARID1A_chr1_27022876__SRC_chr20_36012562	164
ARID1A_chr1_27022876__SRC_chr20_36014563	467
ARID1A_chr1_27022876__SRC_chr20_36022600	380
ARID1A_chr1_27022876__TP53_chr17_7578373	89
ARID1A_chr1_27022876__TP53_chr17_7579881	366
ARID1A_chr1_27022876__TSC1_chr9_135796748	265
ARID1A_chr1_27022876__TSC1_chr9_135796796	180
ARID1A_chr1_27022876__TYMS_chr18_657730	1477
ARID1A_chr1_27022876__VEGFA_chr6_43738425	180
ARID1A_chr1_27022876__VEGFA_chr6_43742077	216
ARID1A_chr1_27022876__VEGFA_chr6_43742108	172
ARID1A_chr1_27022876__VHL_chr3_10183518	396
ARID1A_chr1_27022876__VHL_chr3_10183773	168
ARID1A_chr1_27022876__WEE1_chr11_9595542	247
ARID1A_chr1_27022876__WEE1_chr11_9595845	29
ARID1A_chr1_27056286__ABL1_chr9_133589790	63
ARID1A_chr1_27056286__ADA_chr20_43257696	374
ARID1A_chr1_27056286__ADA_chr20_43257769	402
ARID1A_chr1_27056286__ADA_chr20_43280245	374
ARID1A_chr1_27056286__AKT1_chr14_105239686	1271
ARID1A_chr1_27056286__ALK_chr2_29541171	634
ARID1A_chr1_27056286__ALK_chr2_29541172	187
ARID1A_chr1_27056286__APC_chr5_112102933	312
ARID1A_chr1_27056286__ARID2_chr12_46205318	184
ARID1A_chr1_27056286__ATM_chr11_108098390	1169
ARID1A_chr1_27056286__BCL2_chr18_60795945	851
ARID1A_chr1_27056286__BCL2_chr18_60985877	40
ARID1A_chr1_27056286__BRAF_chr7_140508787	1000
ARID1A_chr1_27056286__BRCA1_chr17_41267735	275
ARID1A_chr1_27056286__BRCA2_chr13_32912006	79
ARID1A_chr1_27056286__BRCA2_chr13_32914228	42
ARID1A_chr1_27056286__BRD4_chr19_15376361	1284
ARID1A_chr1_27056286__BTK_chrX_100629565	89
ARID1A_chr1_27056286__BTK_chrX_100645534	53
ARID1A_chr1_27056286__CASP8_chr2_202131404	293
ARID1A_chr1_27056286__CASP8_chr2_202134297	233
ARID1A_chr1_27056286__CDH1_chr16_68772250	231
ARID1A_chr1_27056286__CDK6_chr7_92244474	188
ARID1A_chr1_27056286__CDK6_chr7_92252365	602
ARID1A_chr1_27056286__CDK6_chr7_92462628	103
ARID1A_chr1_27056286__CDK9_chr9_130548998	136
ARID1A_chr1_27056286__CDKN2A_chr9_21968726	32
ARID1A_chr1_27056286__CHEK1_chr11_125496687	120
ARID1A_chr1_27056286__CHEK1_chr11_125499147	54
ARID1A_chr1_27056286__CHEK2_chr22_29090029	35
ARID1A_chr1_27056286__DHFR_chr5_79950216	322
ARID1A_chr1_27056286__EGFR_chr7_55209986	1321
ARID1A_chr1_27056286__ERBB2_chr17_37868292	236
ARID1A_chr1_27056286__FGFR3_chr4_1795735	479
ARID1A_chr1_27056286__FGFR3_chr4_1795736	270
ARID1A_chr1_27056286__FLT3_chr13_28636131	432
ARID1A_chr1_27056286__FLT3_chr13_28674643	371
ARID1A_chr1_27056286__FNTA_chr8_42911471	45
ARID1A_chr1_27056286__FNTA_chr8_42914260	180
ARID1A_chr1_27056286__FNTA_chr8_42924781	197
ARID1A_chr1_27056286__GATA3_chr10_8097722	646
ARID1A_chr1_27056286__GATA3_chr10_8097790	143
ARID1A_chr1_27056286__HDAC1_chr1_32757816	116
ARID1A_chr1_27056286__HDAC1_chr1_32792637	382
ARID1A_chr1_27056286__HDAC2_chr6_114266539	777
ARID1A_chr1_27056286__HDAC2_chr6_114267214	180
ARID1A_chr1_27056286__HSP90AA1_chr14_102605736	1165
ARID1A_chr1_27056286__IGF1R_chr15_99434807	150
ARID1A_chr1_27056286__JAK2_chr9_5050816	40
ARID1A_chr1_27056286__KDM5C_chrX_53241021	20
ARID1A_chr1_27056286__KDM5C_chrX_53241022	66
ARID1A_chr1_27056286__KDM5C_chrX_53254068	467
ARID1A_chr1_27056286__KDM6A_chrX_44820615	223
ARID1A_chr1_27056286__KDM6A_chrX_44820616	53
ARID1A_chr1_27056286__KIT_chr4_55524164	177
ARID1A_chr1_27056286__KIT_chr4_55524176	50
ARID1A_chr1_27056286__KIT_chr4_55524229	61
ARID1A_chr1_27056286__KMT2D_chr12_49448161	108
ARID1A_chr1_27056286__MAP2K1_chr15_66679721	512
ARID1A_chr1_27056286__MAP2K1_chr15_66679728	394
ARID1A_chr1_27056286__MAP2K1_chr15_66679756	232
ARID1A_chr1_27056286__MAP3K1_chr5_56111382	722
ARID1A_chr1_27056286__MAP3K1_chr5_56152466	23
ARID1A_chr1_27056286__MAP3K1_chr5_56152485	1215
ARID1A_chr1_27056286__MSH6_chr2_48010356	100
ARID1A_chr1_27056286__MSH6_chr2_48018154	580
ARID1A_chr1_27056286__NF1_chr17_29422308	467
ARID1A_chr1_27056286__NF1_chr17_29483038	286
ARID1A_chr1_27056286__NF1_chr17_29483039	101
ARID1A_chr1_27056286__NonTargetingControlGuideForHuman0352	717
ARID1A_chr1_27056286__PARP1_chr1_226578301	289
ARID1A_chr1_27056286__PBRM1_chr3_52696257	242
ARID1A_chr1_27056286__PBRM1_chr3_52702516	731
ARID1A_chr1_27056286__PDGFRA_chr4_55124932	191
ARID1A_chr1_27056286__PIK3CA_chr3_178919070	58
ARID1A_chr1_27056286__PIK3CA_chr3_178919167	359
ARID1A_chr1_27056286__PIK3R1_chr5_67576410	226
ARID1A_chr1_27056286__PRKDC_chr8_48686398	41
ARID1A_chr1_27056286__PRKDC_chr8_48872683	630
ARID1A_chr1_27056286__PTEN_chr10_89653786	215
ARID1A_chr1_27056286__RB1_chr13_48878054	488
ARID1A_chr1_27056286__RB1_chr13_48934148	206
ARID1A_chr1_27056286__RB1_chr13_48936969	420
ARID1A_chr1_27056286__ROR1_chr1_64240072	1000
ARID1A_chr1_27056286__RPS6KB1_chr17_57987922	157
ARID1A_chr1_27056286__RRM2_chr2_10262728	142
ARID1A_chr1_27056286__RRM2_chr2_10262957	167
ARID1A_chr1_27056286__RUNX1_chr21_36252902	52
ARID1A_chr1_27056286__RUNX1_chr21_36421144	143
ARID1A_chr1_27056286__SETD2_chr3_47142972	37
ARID1A_chr1_27056286__SETD2_chr3_47205411	291
ARID1A_chr1_27056286__SMAD4_chr18_48575673	57
ARID1A_chr1_27056286__SMARCA4_chr19_11094819	86
ARID1A_chr1_27056286__SMARCA4_chr19_11094851	133
ARID1A_chr1_27056286__SMARCB1_chr22_24129339	297
ARID1A_chr1_27056286__SMARCB1_chr22_24133949	111
ARID1A_chr1_27056286__SMO_chr7_128828974	207
ARID1A_chr1_27056286__SRC_chr20_36012562	510
ARID1A_chr1_27056286__TOP1_chr20_39657693	89
ARID1A_chr1_27056286__TOP1_chr20_39690055	703
ARID1A_chr1_27056286__TSC1_chr9_135796796	731
ARID1A_chr1_27056286__TYMS_chr18_657730	387
ARID1A_chr1_27056286__TYMS_chr18_659656	188
ARID1A_chr1_27056286__TYMS_chr18_659665	357
ARID1A_chr1_27056286__VEGFA_chr6_43738425	517
ARID1A_chr1_27056286__VEGFA_chr6_43742077	1040
ARID1A_chr1_27056286__VEGFA_chr6_43742108	540
ARID1A_chr1_27056286__VHL_chr3_10183518	345
ARID1A_chr1_27056286__WEE1_chr11_9595845	104
ARID1A_chr1_27056288__ABL1_chr9_133738283	73
ARID1A_chr1_27056288__AKT1_chr14_105239609	402
ARID1A_chr1_27056288__AKT1_chr14_105239686	672
ARID1A_chr1_27056288__AKT1_chr14_105258968	520
ARID1A_chr1_27056288__APC_chr5_112102933	424
ARID1A_chr1_27056288__ATM_chr11_108098390	61
ARID1A_chr1_27056288__BRAF_chr7_140624501	307
ARID1A_chr1_27056288__BRCA1_chr17_41267735	20
ARID1A_chr1_27056288__BRCA2_chr13_32890586	639
ARID1A_chr1_27056288__BRD4_chr19_15376403	390
ARID1A_chr1_27056288__BRD4_chr19_15383894	177
ARID1A_chr1_27056288__BTK_chrX_100626613	173
ARID1A_chr1_27056288__CASP8_chr2_202134297	213
ARID1A_chr1_27056288__CDH1_chr16_68772250	969
ARID1A_chr1_27056288__CDH1_chr16_68772255	480
ARID1A_chr1_27056288__CDK9_chr9_130548409	236
ARID1A_chr1_27056288__CDK9_chr9_130548998	30
ARID1A_chr1_27056288__CDKN1B_chr12_12870777	37
ARID1A_chr1_27056288__CDKN1B_chr12_12870931	35
ARID1A_chr1_27056288__CDKN2A_chr9_21994327	60
ARID1A_chr1_27056288__CHEK2_chr22_29090029	50
ARID1A_chr1_27056288__DHFR_chr5_79949819	40
ARID1A_chr1_27056288__DHFR_chr5_79950216	1147
ARID1A_chr1_27056288__DHFR_chr5_79950217	245
ARID1A_chr1_27056288__EGFR_chr7_55209986	470
ARID1A_chr1_27056288__EGFR_chr7_55209992	965
ARID1A_chr1_27056288__ERBB2_chr17_37868221	340
ARID1A_chr1_27056288__FGFR2_chr10_123298118	116
ARID1A_chr1_27056288__FGFR2_chr10_123298215	36
ARID1A_chr1_27056288__FGFR2_chr10_123353328	1210
ARID1A_chr1_27056288__FGFR3_chr4_1795735	506
ARID1A_chr1_27056288__FGFR3_chr4_1795736	135
ARID1A_chr1_27056288__FLT3_chr13_28636172	1619
ARID1A_chr1_27056288__FLT3_chr13_28674643	100
ARID1A_chr1_27056288__FNTA_chr8_42911471	406
ARID1A_chr1_27056288__FNTA_chr8_42914260	373
ARID1A_chr1_27056288__FNTA_chr8_42924781	85
ARID1A_chr1_27056288__GATA3_chr10_8097612	448
ARID1A_chr1_27056288__GATA3_chr10_8097722	189
ARID1A_chr1_27056288__HDAC1_chr1_32757816	763
ARID1A_chr1_27056288__HDAC1_chr1_32792637	777
ARID1A_chr1_27056288__HDAC2_chr6_114292056	98
ARID1A_chr1_27056288__HDAC6_chrX_48661385	355
ARID1A_chr1_27056288__HDAC6_chrX_48674389	146
ARID1A_chr1_27056288__HSP90AA1_chr14_102552141	501
ARID1A_chr1_27056288__IGF1R_chr15_99192824	314
ARID1A_chr1_27056288__IGF1R_chr15_99434807	671
ARID1A_chr1_27056288__JAK2_chr9_5050721	435
ARID1A_chr1_27056288__JAK2_chr9_5050816	41
ARID1A_chr1_27056288__KDM5C_chrX_53241022	715
ARID1A_chr1_27056288__KDM6A_chrX_44732838	170
ARID1A_chr1_27056288__KIT_chr4_55524164	95
ARID1A_chr1_27056288__KIT_chr4_55524229	205
ARID1A_chr1_27056288__KMT2D_chr12_49448468	309
ARID1A_chr1_27056288__MAP2K1_chr15_66679728	288
ARID1A_chr1_27056288__MAP3K1_chr5_56111382	21
ARID1A_chr1_27056288__MET_chr7_116339123	549
ARID1A_chr1_27056288__MET_chr7_116340188	781
ARID1A_chr1_27056288__MLH1_chr3_37038179	429
ARID1A_chr1_27056288__MLH1_chr3_37045912	157
ARID1A_chr1_27056288__MSH6_chr2_48018154	118
ARID1A_chr1_27056288__MTOR_chr1_11317010	550
ARID1A_chr1_27056288__MTOR_chr1_11319459	125
ARID1A_chr1_27056288__NF1_chr17_29422308	946
ARID1A_chr1_27056288__NF1_chr17_29483038	1523
ARID1A_chr1_27056288__NonTargetingControlGuideForHuman0362	941
ARID1A_chr1_27056288__NonTargetingControlGuideForHuman0412	93
ARID1A_chr1_27056288__PBRM1_chr3_52696257	1327
ARID1A_chr1_27056288__PDGFRA_chr4_55124932	1150
ARID1A_chr1_27056288__PDGFRA_chr4_55124963	826
ARID1A_chr1_27056288__PDGFRA_chr4_55129914	212
ARID1A_chr1_27056288__PIK3CA_chr3_178916614	346
ARID1A_chr1_27056288__PIK3R1_chr5_67576410	201
ARID1A_chr1_27056288__PRKDC_chr8_48686398	162
ARID1A_chr1_27056288__PRKDC_chr8_48686781	985
ARID1A_chr1_27056288__PTEN_chr10_89653786	94
ARID1A_chr1_27056288__PTEN_chr10_89685297	338
ARID1A_chr1_27056288__RB1_chr13_48878054	2530
ARID1A_chr1_27056288__RB1_chr13_48936969	80
ARID1A_chr1_27056288__ROR1_chr1_64240089	421
ARID1A_chr1_27056288__RPS6KB1_chr17_57987922	849
ARID1A_chr1_27056288__RPS6KB1_chr17_57987949	160
ARID1A_chr1_27056288__RRM2_chr2_10262940	399
ARID1A_chr1_27056288__RUNX1_chr21_36252860	791
ARID1A_chr1_27056288__RUNX1_chr21_36421144	65
ARID1A_chr1_27056288__SMAD4_chr18_48573460	357
ARID1A_chr1_27056288__SMARCB1_chr22_24129339	443
ARID1A_chr1_27056288__SMO_chr7_128828974	173
ARID1A_chr1_27056288__SMO_chr7_128845081	327
ARID1A_chr1_27056288__TOP1_chr20_39690055	83
ARID1A_chr1_27056288__TOP1_chr20_39690109	57
ARID1A_chr1_27056288__TP53_chr17_7577537	345
ARID1A_chr1_27056288__TSC1_chr9_135796796	320
ARID1A_chr1_27056288__TSC1_chr9_135804256	690
ARID1A_chr1_27056288__TYMS_chr18_657730	571
ARID1A_chr1_27056288__TYMS_chr18_659656	182
ARID1A_chr1_27056288__VEGFA_chr6_43738425	64
ARID1A_chr1_27056288__VHL_chr3_10183791	187
ARID1A_chr1_27056288__WEE1_chr11_9595542	193
ARID2_chr12_46123614__ABL1_chr9_133589790	153
ARID2_chr12_46123614__ABL1_chr9_133738283	40
ARID2_chr12_46123614__ADA_chr20_43257696	1235
ARID2_chr12_46123614__ADA_chr20_43257769	345
ARID2_chr12_46123614__AKT1_chr14_105239609	708
ARID2_chr12_46123614__AKT1_chr14_105239686	913
ARID2_chr12_46123614__ALK_chr2_29541171	23
ARID2_chr12_46123614__APC_chr5_112043408	1105
ARID2_chr12_46123614__ARID1A_chr1_27056286	31
ARID2_chr12_46123614__ARID1A_chr1_27056288	1383
ARID2_chr12_46123614__ATM_chr11_108098390	1055
ARID2_chr12_46123614__ATM_chr11_108098402	11
ARID2_chr12_46123614__BCL2_chr18_60795960	865
ARID2_chr12_46123614__BRAF_chr7_140508787	47
ARID2_chr12_46123614__BRCA1_chr17_41267735	13
ARID2_chr12_46123614__BRCA1_chr17_41276018	13
ARID2_chr12_46123614__BRCA2_chr13_32914228	102
ARID2_chr12_46123614__BRD4_chr19_15376403	311
ARID2_chr12_46123614__BTK_chrX_100629565	326
ARID2_chr12_46123614__CASP8_chr2_202131404	141
ARID2_chr12_46123614__CASP8_chr2_202134297	52
ARID2_chr12_46123614__CDH1_chr16_68772250	224
ARID2_chr12_46123614__CDH1_chr16_68772255	10
ARID2_chr12_46123614__CDK4_chr12_58144705	44
ARID2_chr12_46123614__CDK4_chr12_58145497	359
ARID2_chr12_46123614__CDK6_chr7_92244474	240
ARID2_chr12_46123614__CDK6_chr7_92252365	408
ARID2_chr12_46123614__CDK9_chr9_130548998	85
ARID2_chr12_46123614__CDK9_chr9_130550235	133
ARID2_chr12_46123614__CDKN1B_chr12_12870777	22
ARID2_chr12_46123614__CDKN1B_chr12_12870931	30
ARID2_chr12_46123614__CDKN1B_chr12_12871196	42
ARID2_chr12_46123614__CDKN2A_chr9_21968726	28
ARID2_chr12_46123614__CDKN2A_chr9_21994327	141
ARID2_chr12_46123614__CHEK1_chr11_125499147	252
ARID2_chr12_46123614__CHEK2_chr22_29085137	210
ARID2_chr12_46123614__CHEK2_chr22_29090029	65
ARID2_chr12_46123614__DHFR_chr5_79949819	20
ARID2_chr12_46123614__ERBB2_chr17_37855800	27
ARID2_chr12_46123614__FGFR2_chr10_123298118	39
ARID2_chr12_46123614__FGFR2_chr10_123298215	24
ARID2_chr12_46123614__FGFR3_chr4_1795735	1131
ARID2_chr12_46123614__FLT3_chr13_28636131	720
ARID2_chr12_46123614__FLT3_chr13_28674643	484
ARID2_chr12_46123614__FNTA_chr8_42911471	453
ARID2_chr12_46123614__FNTA_chr8_42914260	468
ARID2_chr12_46123614__FNTA_chr8_42924781	22
ARID2_chr12_46123614__HDAC1_chr1_32757816	391
ARID2_chr12_46123614__HDAC1_chr1_32792637	289
ARID2_chr12_46123614__HDAC2_chr6_114266539	51
ARID2_chr12_46123614__HDAC6_chrX_48661089	244
ARID2_chr12_46123614__HDAC6_chrX_48661385	155
ARID2_chr12_46123614__HSP90AA1_chr14_102552141	20
ARID2_chr12_46123614__HSP90AA1_chr14_102605736	860
ARID2_chr12_46123614__IGF1R_chr15_99434664	47
ARID2_chr12_46123614__JAK2_chr9_5021970	342
ARID2_chr12_46123614__JAK2_chr9_5050721	32
ARID2_chr12_46123614__JAK2_chr9_5050816	787
ARID2_chr12_46123614__KDM5C_chrX_53241021	161
ARID2_chr12_46123614__KDM5C_chrX_53241022	507
ARID2_chr12_46123614__KDM6A_chrX_44820615	29
ARID2_chr12_46123614__KIT_chr4_55524164	40
ARID2_chr12_46123614__KIT_chr4_55524229	183
ARID2_chr12_46123614__KMT2D_chr12_49448161	29
ARID2_chr12_46123614__MAP2K1_chr15_66679721	56
ARID2_chr12_46123614__MAP2K1_chr15_66679728	922
ARID2_chr12_46123614__MAP2K1_chr15_66679756	433
ARID2_chr12_46123614__MET_chr7_116339123	24
ARID2_chr12_46123614__MET_chr7_116340207	30
ARID2_chr12_46123614__MLH1_chr3_37035029	39
ARID2_chr12_46123614__MTOR_chr1_11317149	21
ARID2_chr12_46123614__MTOR_chr1_11319459	15
ARID2_chr12_46123614__NonTargetingControlGuideForHuman0362	203
ARID2_chr12_46123614__NonTargetingControlGuideForHuman0412	278
ARID2_chr12_46123614__PARP1_chr1_226578301	25
ARID2_chr12_46123614__PBRM1_chr3_52696257	28
ARID2_chr12_46123614__PDGFRA_chr4_55124932	192
ARID2_chr12_46123614__PIK3CA_chr3_178916614	135
ARID2_chr12_46123614__PIK3CA_chr3_178919070	127
ARID2_chr12_46123614__PIK3CA_chr3_178919167	37
