construct_id	CRV4_plasmid_S8_trimmed53_len_filtered_counts
CDK9_chr9_130548998__NonTargetingControlGuideForHuman0412	1139
CDK9_chr9_130548998__PARP1_chr1_226578249	747
CDK9_chr9_130548998__PARP1_chr1_226578301	427
CDK9_chr9_130548998__PARP1_chr1_226595581	894
CDK9_chr9_130548998__PDGFRA_chr4_55124932	837
CDK9_chr9_130548998__PIK3CA_chr3_178916614	486
CDK9_chr9_130548998__PIK3CA_chr3_178919070	169
CDK9_chr9_130548998__PIK3CA_chr3_178919167	1035
CDK9_chr9_130548998__ROR1_chr1_64240072	349
CDK9_chr9_130548998__RPS6KB1_chr17_57970538	638
CDK9_chr9_130548998__RPS6KB1_chr17_57987922	929
CDK9_chr9_130548998__RPS6KB1_chr17_57987949	738
CDK9_chr9_130548998__SMO_chr7_128845081	588
CDK9_chr9_130548998__SRC_chr20_36022600	238
CDK9_chr9_130548998__TYMS_chr18_657730	886
CDK9_chr9_130548998__TYMS_chr18_659656	736
CDK9_chr9_130548998__TYMS_chr18_659665	857
CDK9_chr9_130548998__VEGFA_chr6_43738425	370
CDK9_chr9_130548998__VEGFA_chr6_43742108	641
CDK9_chr9_130548998__WEE1_chr11_9595542	1172
CDK9_chr9_130550235__ABL1_chr9_133738283	402
CDK9_chr9_130550235__ABL1_chr9_133738356	288
CDK9_chr9_130550235__ADA_chr20_43257769	474
CDK9_chr9_130550235__AKT1_chr14_105239609	252
CDK9_chr9_130550235__AKT1_chr14_105258968	268
CDK9_chr9_130550235__ATM_chr11_108098350	711
CDK9_chr9_130550235__ATM_chr11_108098390	382
CDK9_chr9_130550235__ATM_chr11_108098402	1165
CDK9_chr9_130550235__BCL2_chr18_60795960	849
CDK9_chr9_130550235__BRAF_chr7_140508787	653
CDK9_chr9_130550235__BRAF_chr7_140534469	611
CDK9_chr9_130550235__BRAF_chr7_140624501	974
CDK9_chr9_130550235__BTK_chrX_100626613	347
CDK9_chr9_130550235__BTK_chrX_100629565	625
CDK9_chr9_130550235__CDK4_chr12_58144705	342
CDK9_chr9_130550235__CDK4_chr12_58145497	849
CDK9_chr9_130550235__CDK6_chr7_92244474	268
CDK9_chr9_130550235__CHEK1_chr11_125496644	378
CDK9_chr9_130550235__CHEK2_chr22_29085137	710
CDK9_chr9_130550235__DHFR_chr5_79949819	547
CDK9_chr9_130550235__DHFR_chr5_79950217	1091
CDK9_chr9_130550235__EGFR_chr7_55086962	1349
CDK9_chr9_130550235__EGFR_chr7_55209992	376
CDK9_chr9_130550235__ERBB2_chr17_37855800	428
CDK9_chr9_130550235__ERBB2_chr17_37868221	446
CDK9_chr9_130550235__ERBB2_chr17_37868292	873
CDK9_chr9_130550235__FGFR2_chr10_123298215	278
CDK9_chr9_130550235__FGFR3_chr4_1795735	783
CDK9_chr9_130550235__FGFR3_chr4_1795736	927
CDK9_chr9_130550235__FLT3_chr13_28636131	548
CDK9_chr9_130550235__FLT3_chr13_28636172	500
CDK9_chr9_130550235__FLT3_chr13_28674643	892
CDK9_chr9_130550235__HDAC2_chr6_114292056	681
CDK9_chr9_130550235__HDAC6_chrX_48661385	1154
CDK9_chr9_130550235__HDAC6_chrX_48674389	791
CDK9_chr9_130550235__HSP90AA1_chr14_102551760	472
CDK9_chr9_130550235__HSP90AA1_chr14_102552141	466
CDK9_chr9_130550235__JAK2_chr9_5021970	794
CDK9_chr9_130550235__JAK2_chr9_5050721	612
CDK9_chr9_130550235__KIT_chr4_55524164	357
CDK9_chr9_130550235__KIT_chr4_55524229	559
CDK9_chr9_130550235__MET_chr7_116339123	375
CDK9_chr9_130550235__MET_chr7_116340188	770
CDK9_chr9_130550235__MTOR_chr1_11317149	678
CDK9_chr9_130550235__NonTargetingControlGuideForHuman0352	640
CDK9_chr9_130550235__PARP1_chr1_226578249	256
CDK9_chr9_130550235__PARP1_chr1_226578301	221
CDK9_chr9_130550235__PARP1_chr1_226595581	486
CDK9_chr9_130550235__PDGFRA_chr4_55124963	814
CDK9_chr9_130550235__PDGFRA_chr4_55129914	464
CDK9_chr9_130550235__PIK3CA_chr3_178916614	550
CDK9_chr9_130550235__PIK3CA_chr3_178919070	183
CDK9_chr9_130550235__PRKDC_chr8_48686781	1207
CDK9_chr9_130550235__ROR1_chr1_64240072	469
CDK9_chr9_130550235__ROR1_chr1_64240143	712
CDK9_chr9_130550235__RPS6KB1_chr17_57987922	629
CDK9_chr9_130550235__RPS6KB1_chr17_57987949	480
CDK9_chr9_130550235__RRM2_chr2_10262940	455
CDK9_chr9_130550235__SMO_chr7_128845117	520
CDK9_chr9_130550235__SRC_chr20_36012562	528
CDK9_chr9_130550235__SRC_chr20_36014563	797
CDK9_chr9_130550235__SRC_chr20_36022600	471
CDK9_chr9_130550235__TOP1_chr20_39657693	729
CDK9_chr9_130550235__TOP1_chr20_39690055	495
CDK9_chr9_130550235__TOP1_chr20_39690109	720
CDK9_chr9_130550235__TYMS_chr18_659656	653
CDK9_chr9_130550235__TYMS_chr18_659665	1033
CDK9_chr9_130550235__VEGFA_chr6_43742077	402
CDK9_chr9_130550235__WEE1_chr11_9595462	7
CDK9_chr9_130550235__WEE1_chr11_9595542	544
CHEK1_chr11_125496644__ABL1_chr9_133738283	390
CHEK1_chr11_125496644__ABL1_chr9_133738356	352
CHEK1_chr11_125496644__ADA_chr20_43257769	608
CHEK1_chr11_125496644__ADA_chr20_43280245	798
CHEK1_chr11_125496644__AKT1_chr14_105239609	956
CHEK1_chr11_125496644__AKT1_chr14_105239686	558
CHEK1_chr11_125496644__AKT1_chr14_105258968	676
CHEK1_chr11_125496644__ALK_chr2_29541171	1031
CHEK1_chr11_125496644__ALK_chr2_29541172	740
CHEK1_chr11_125496644__ALK_chr2_30143522	771
CHEK1_chr11_125496644__ATM_chr11_108098390	813
CHEK1_chr11_125496644__ATM_chr11_108098402	505
CHEK1_chr11_125496644__BCL2_chr18_60795960	569
CHEK1_chr11_125496644__BCL2_chr18_60985877	591
CHEK1_chr11_125496644__BRAF_chr7_140508787	447
CHEK1_chr11_125496644__BRAF_chr7_140624501	367
CHEK1_chr11_125496644__BRD4_chr19_15376403	590
CHEK1_chr11_125496644__BRD4_chr19_15383894	725
CHEK1_chr11_125496644__BTK_chrX_100626613	740
CHEK1_chr11_125496644__CDK4_chr12_58143253	874
CHEK1_chr11_125496644__CDK4_chr12_58145497	426
CHEK1_chr11_125496644__CDK6_chr7_92244474	1182
CHEK1_chr11_125496644__CDK6_chr7_92252365	286
CHEK1_chr11_125496644__CDK9_chr9_130548409	405
CHEK1_chr11_125496644__CDK9_chr9_130548998	695
CHEK1_chr11_125496644__CHEK2_chr22_29085137	687
CHEK1_chr11_125496644__DHFR_chr5_79950216	720
CHEK1_chr11_125496644__EGFR_chr7_55086962	1423
CHEK1_chr11_125496644__ERBB2_chr17_37868221	358
CHEK1_chr11_125496644__ERBB2_chr17_37868292	509
CHEK1_chr11_125496644__FGFR2_chr10_123298215	564
CHEK1_chr11_125496644__FGFR2_chr10_123353328	780
CHEK1_chr11_125496644__FGFR3_chr4_1795736	735
CHEK1_chr11_125496644__FLT3_chr13_28674643	367
CHEK1_chr11_125496644__FNTA_chr8_42914260	803
CHEK1_chr11_125496644__FNTA_chr8_42924781	811
CHEK1_chr11_125496644__HDAC1_chr1_32757816	613
CHEK1_chr11_125496644__HDAC1_chr1_32792601	362
CHEK1_chr11_125496644__HDAC6_chrX_48661089	528
CHEK1_chr11_125496644__HSP90AA1_chr14_102551760	771
CHEK1_chr11_125496644__IGF1R_chr15_99192824	544
CHEK1_chr11_125496644__JAK2_chr9_5021970	927
CHEK1_chr11_125496644__MAP2K1_chr15_66679721	783
CHEK1_chr11_125496644__MAP2K1_chr15_66679728	668
CHEK1_chr11_125496644__MET_chr7_116339123	611
CHEK1_chr11_125496644__MET_chr7_116340188	997
CHEK1_chr11_125496644__MTOR_chr1_11317010	760
CHEK1_chr11_125496644__MTOR_chr1_11317149	506
CHEK1_chr11_125496644__MTOR_chr1_11319459	783
CHEK1_chr11_125496644__NonTargetingControlGuideForHuman0362	804
CHEK1_chr11_125496644__NonTargetingControlGuideForHuman0412	1084
CHEK1_chr11_125496644__PARP1_chr1_226578249	392
CHEK1_chr11_125496644__PDGFRA_chr4_55124932	610
CHEK1_chr11_125496644__PDGFRA_chr4_55124963	668
CHEK1_chr11_125496644__PIK3CA_chr3_178919167	618
CHEK1_chr11_125496644__PRKDC_chr8_48686398	446
CHEK1_chr11_125496644__PRKDC_chr8_48872683	805
CHEK1_chr11_125496644__ROR1_chr1_64240089	1216
CHEK1_chr11_125496644__RPS6KB1_chr17_57970538	481
CHEK1_chr11_125496644__RPS6KB1_chr17_57987922	463
CHEK1_chr11_125496644__RPS6KB1_chr17_57987949	619
CHEK1_chr11_125496644__RRM2_chr2_10262728	642
CHEK1_chr11_125496644__RRM2_chr2_10262940	504
CHEK1_chr11_125496644__RRM2_chr2_10262957	942
CHEK1_chr11_125496644__SMO_chr7_128828974	1039
CHEK1_chr11_125496644__SMO_chr7_128845117	566
CHEK1_chr11_125496644__SRC_chr20_36012562	825
CHEK1_chr11_125496644__SRC_chr20_36022600	1411
CHEK1_chr11_125496644__TOP1_chr20_39690055	529
CHEK1_chr11_125496644__TOP1_chr20_39690109	1221
CHEK1_chr11_125496644__TYMS_chr18_657730	681
CHEK1_chr11_125496644__TYMS_chr18_659665	1121
CHEK1_chr11_125496644__VEGFA_chr6_43738425	575
CHEK1_chr11_125496644__VEGFA_chr6_43742108	359
CHEK1_chr11_125496644__WEE1_chr11_9595845	782
CHEK1_chr11_125496687__ABL1_chr9_133589790	302
CHEK1_chr11_125496687__ABL1_chr9_133738356	376
CHEK1_chr11_125496687__ADA_chr20_43257696	884
CHEK1_chr11_125496687__ADA_chr20_43280245	564
CHEK1_chr11_125496687__AKT1_chr14_105239609	619
CHEK1_chr11_125496687__AKT1_chr14_105258968	552
CHEK1_chr11_125496687__ALK_chr2_29541171	348
CHEK1_chr11_125496687__ALK_chr2_30143522	621
CHEK1_chr11_125496687__ATM_chr11_108098390	736
CHEK1_chr11_125496687__ATM_chr11_108098402	832
CHEK1_chr11_125496687__BCL2_chr18_60795945	824
CHEK1_chr11_125496687__BCL2_chr18_60795960	549
CHEK1_chr11_125496687__BCL2_chr18_60985877	949
CHEK1_chr11_125496687__BRAF_chr7_140508787	551
CHEK1_chr11_125496687__BRD4_chr19_15376361	890
CHEK1_chr11_125496687__BRD4_chr19_15376403	429
CHEK1_chr11_125496687__BRD4_chr19_15383894	378
CHEK1_chr11_125496687__CDK4_chr12_58143253	604
CHEK1_chr11_125496687__CDK4_chr12_58145497	425
CHEK1_chr11_125496687__CDK6_chr7_92244474	321
CHEK1_chr11_125496687__CDK6_chr7_92252365	690
CHEK1_chr11_125496687__CDK9_chr9_130548409	653
CHEK1_chr11_125496687__CDK9_chr9_130550235	624
CHEK1_chr11_125496687__CHEK2_chr22_29130694	251
CHEK1_chr11_125496687__DHFR_chr5_79950216	490
CHEK1_chr11_125496687__EGFR_chr7_55086962	820
CHEK1_chr11_125496687__EGFR_chr7_55209986	1310
CHEK1_chr11_125496687__FGFR2_chr10_123298118	1078
CHEK1_chr11_125496687__FGFR2_chr10_123298215	173
CHEK1_chr11_125496687__FLT3_chr13_28636172	708
CHEK1_chr11_125496687__HDAC1_chr1_32792601	1149
CHEK1_chr11_125496687__HDAC6_chrX_48661385	712
CHEK1_chr11_125496687__HSP90AA1_chr14_102551760	615
CHEK1_chr11_125496687__HSP90AA1_chr14_102605736	1090
CHEK1_chr11_125496687__IGF1R_chr15_99192824	689
CHEK1_chr11_125496687__JAK2_chr9_5021970	599
CHEK1_chr11_125496687__JAK2_chr9_5050816	424
CHEK1_chr11_125496687__KIT_chr4_55524164	739
CHEK1_chr11_125496687__KIT_chr4_55524176	700
CHEK1_chr11_125496687__MAP2K1_chr15_66679721	352
CHEK1_chr11_125496687__MAP2K1_chr15_66679756	623
CHEK1_chr11_125496687__MET_chr7_116339123	393
CHEK1_chr11_125496687__MET_chr7_116340188	995
CHEK1_chr11_125496687__MTOR_chr1_11319459	589
CHEK1_chr11_125496687__NonTargetingControlGuideForHuman0362	840
CHEK1_chr11_125496687__NonTargetingControlGuideForHuman0412	768
CHEK1_chr11_125496687__PARP1_chr1_226578249	634
CHEK1_chr11_125496687__PARP1_chr1_226595581	533
CHEK1_chr11_125496687__PIK3CA_chr3_178916614	579
CHEK1_chr11_125496687__PIK3CA_chr3_178919070	351
CHEK1_chr11_125496687__PIK3CA_chr3_178919167	723
CHEK1_chr11_125496687__PRKDC_chr8_48686398	782
CHEK1_chr11_125496687__PRKDC_chr8_48686781	718
CHEK1_chr11_125496687__ROR1_chr1_64240089	397
CHEK1_chr11_125496687__ROR1_chr1_64240143	866
CHEK1_chr11_125496687__RPS6KB1_chr17_57987922	590
CHEK1_chr11_125496687__RRM2_chr2_10262728	733
CHEK1_chr11_125496687__RRM2_chr2_10262940	1218
CHEK1_chr11_125496687__RRM2_chr2_10262957	623
CHEK1_chr11_125496687__SMO_chr7_128845081	542
CHEK1_chr11_125496687__SMO_chr7_128845117	721
CHEK1_chr11_125496687__SRC_chr20_36012562	586
CHEK1_chr11_125496687__SRC_chr20_36014563	622
CHEK1_chr11_125496687__SRC_chr20_36022600	669
CHEK1_chr11_125496687__TOP1_chr20_39690055	563
CHEK1_chr11_125496687__TYMS_chr18_659656	348
CHEK1_chr11_125496687__TYMS_chr18_659665	416
CHEK1_chr11_125496687__VEGFA_chr6_43742077	605
CHEK1_chr11_125496687__VEGFA_chr6_43742108	670
CHEK1_chr11_125496687__WEE1_chr11_9595462	54
CHEK1_chr11_125499147__ABL1_chr9_133738283	197
CHEK1_chr11_125499147__ALK_chr2_30143522	739
CHEK1_chr11_125499147__ATM_chr11_108098390	1296
CHEK1_chr11_125499147__ATM_chr11_108098402	417
CHEK1_chr11_125499147__BCL2_chr18_60985877	602
CHEK1_chr11_125499147__BRAF_chr7_140508787	497
CHEK1_chr11_125499147__BRD4_chr19_15376361	217
CHEK1_chr11_125499147__BTK_chrX_100626613	1007
CHEK1_chr11_125499147__BTK_chrX_100629565	849
CHEK1_chr11_125499147__BTK_chrX_100645534	261
CHEK1_chr11_125499147__CDK6_chr7_92252365	351
CHEK1_chr11_125499147__CDK9_chr9_130548409	799
CHEK1_chr11_125499147__CDK9_chr9_130548998	926
CHEK1_chr11_125499147__CDK9_chr9_130550235	629
CHEK1_chr11_125499147__CHEK2_chr22_29085137	240
CHEK1_chr11_125499147__CHEK2_chr22_29090029	967
CHEK1_chr11_125499147__CHEK2_chr22_29130694	496
CHEK1_chr11_125499147__DHFR_chr5_79950216	372
CHEK1_chr11_125499147__EGFR_chr7_55209986	761
CHEK1_chr11_125499147__ERBB2_chr17_37868221	488
CHEK1_chr11_125499147__ERBB2_chr17_37868292	680
CHEK1_chr11_125499147__FGFR2_chr10_123298118	801
CHEK1_chr11_125499147__FGFR2_chr10_123353328	394
CHEK1_chr11_125499147__FGFR3_chr4_1795655	473
CHEK1_chr11_125499147__FGFR3_chr4_1795735	657
CHEK1_chr11_125499147__FGFR3_chr4_1795736	555
CHEK1_chr11_125499147__FLT3_chr13_28636131	516
CHEK1_chr11_125499147__FLT3_chr13_28674643	690
CHEK1_chr11_125499147__HDAC2_chr6_114266539	323
CHEK1_chr11_125499147__HDAC2_chr6_114292056	707
CHEK1_chr11_125499147__HDAC6_chrX_48661089	387
CHEK1_chr11_125499147__HDAC6_chrX_48661385	581
CHEK1_chr11_125499147__HDAC6_chrX_48674389	433
CHEK1_chr11_125499147__HSP90AA1_chr14_102552141	514
CHEK1_chr11_125499147__HSP90AA1_chr14_102605736	527
CHEK1_chr11_125499147__IGF1R_chr15_99192824	922
CHEK1_chr11_125499147__IGF1R_chr15_99434664	476
CHEK1_chr11_125499147__IGF1R_chr15_99434807	404
CHEK1_chr11_125499147__KIT_chr4_55524164	359
CHEK1_chr11_125499147__MAP2K1_chr15_66679728	466
CHEK1_chr11_125499147__MET_chr7_116339123	625
CHEK1_chr11_125499147__MET_chr7_116340207	733
CHEK1_chr11_125499147__NonTargetingControlGuideForHuman0352	984
CHEK1_chr11_125499147__PARP1_chr1_226595581	412
CHEK1_chr11_125499147__PDGFRA_chr4_55129914	455
CHEK1_chr11_125499147__PIK3CA_chr3_178916614	345
CHEK1_chr11_125499147__PRKDC_chr8_48686398	183
CHEK1_chr11_125499147__PRKDC_chr8_48872683	577
CHEK1_chr11_125499147__RPS6KB1_chr17_57970538	81
CHEK1_chr11_125499147__RRM2_chr2_10262728	648
CHEK1_chr11_125499147__SMO_chr7_128828974	880
CHEK1_chr11_125499147__SMO_chr7_128845081	530
CHEK1_chr11_125499147__SRC_chr20_36022600	688
CHEK1_chr11_125499147__TOP1_chr20_39657693	806
CHEK1_chr11_125499147__TOP1_chr20_39690055	520
CHEK1_chr11_125499147__TYMS_chr18_657730	706
CHEK1_chr11_125499147__TYMS_chr18_659656	286
CHEK1_chr11_125499147__TYMS_chr18_659665	794
CHEK1_chr11_125499147__VEGFA_chr6_43738425	765
CHEK1_chr11_125499147__VEGFA_chr6_43742108	413
CHEK1_chr11_125499147__WEE1_chr11_9595462	54
CHEK2_chr22_29085137__ABL1_chr9_133589790	388
CHEK2_chr22_29085137__ABL1_chr9_133738356	308
CHEK2_chr22_29085137__ADA_chr20_43257696	422
CHEK2_chr22_29085137__ADA_chr20_43257769	311
CHEK2_chr22_29085137__ADA_chr20_43280245	537
CHEK2_chr22_29085137__AKT1_chr14_105239686	637
CHEK2_chr22_29085137__ALK_chr2_29541171	405
CHEK2_chr22_29085137__ALK_chr2_30143522	777
CHEK2_chr22_29085137__ATM_chr11_108098390	393
CHEK2_chr22_29085137__ATM_chr11_108098402	968
CHEK2_chr22_29085137__BCL2_chr18_60795945	227
CHEK2_chr22_29085137__BCL2_chr18_60795960	393
CHEK2_chr22_29085137__BCL2_chr18_60985877	402
CHEK2_chr22_29085137__BRAF_chr7_140508787	640
CHEK2_chr22_29085137__BRAF_chr7_140624501	277
CHEK2_chr22_29085137__BRD4_chr19_15376361	644
CHEK2_chr22_29085137__BRD4_chr19_15376403	1025
CHEK2_chr22_29085137__BRD4_chr19_15383894	465
CHEK2_chr22_29085137__BTK_chrX_100626613	829
CHEK2_chr22_29085137__BTK_chrX_100645534	301
CHEK2_chr22_29085137__CDK4_chr12_58143253	239
CHEK2_chr22_29085137__CDK6_chr7_92244474	331
CHEK2_chr22_29085137__CDK6_chr7_92252365	469
CHEK2_chr22_29085137__CDK9_chr9_130548998	437
CHEK2_chr22_29085137__CHEK1_chr11_125496687	489
CHEK2_chr22_29085137__DHFR_chr5_79950216	660
CHEK2_chr22_29085137__DHFR_chr5_79950217	798
CHEK2_chr22_29085137__EGFR_chr7_55086962	781
CHEK2_chr22_29085137__EGFR_chr7_55209992	592
CHEK2_chr22_29085137__ERBB2_chr17_37868292	571
CHEK2_chr22_29085137__FGFR2_chr10_123353328	430
CHEK2_chr22_29085137__FGFR3_chr4_1795735	740
CHEK2_chr22_29085137__FGFR3_chr4_1795736	590
CHEK2_chr22_29085137__FLT3_chr13_28674643	500
CHEK2_chr22_29085137__FNTA_chr8_42914260	840
CHEK2_chr22_29085137__FNTA_chr8_42924781	752
CHEK2_chr22_29085137__HDAC1_chr1_32792601	401
CHEK2_chr22_29085137__HSP90AA1_chr14_102551760	283
CHEK2_chr22_29085137__HSP90AA1_chr14_102552141	523
CHEK2_chr22_29085137__HSP90AA1_chr14_102605736	205
CHEK2_chr22_29085137__IGF1R_chr15_99192824	198
CHEK2_chr22_29085137__JAK2_chr9_5021970	367
CHEK2_chr22_29085137__MAP2K1_chr15_66679721	315
CHEK2_chr22_29085137__MAP2K1_chr15_66679728	798
CHEK2_chr22_29085137__MET_chr7_116340188	680
CHEK2_chr22_29085137__MTOR_chr1_11317010	393
CHEK2_chr22_29085137__MTOR_chr1_11317149	395
CHEK2_chr22_29085137__MTOR_chr1_11319459	527
CHEK2_chr22_29085137__NonTargetingControlGuideForHuman0352	606
CHEK2_chr22_29085137__PARP1_chr1_226578249	335
CHEK2_chr22_29085137__PDGFRA_chr4_55124932	542
CHEK2_chr22_29085137__PDGFRA_chr4_55124963	322
CHEK2_chr22_29085137__PDGFRA_chr4_55129914	1234
CHEK2_chr22_29085137__PRKDC_chr8_48686398	453
CHEK2_chr22_29085137__PRKDC_chr8_48872683	988
CHEK2_chr22_29085137__ROR1_chr1_64240089	165
CHEK2_chr22_29085137__RPS6KB1_chr17_57970538	460
CHEK2_chr22_29085137__RPS6KB1_chr17_57987922	379
CHEK2_chr22_29085137__RPS6KB1_chr17_57987949	543
CHEK2_chr22_29085137__RRM2_chr2_10262728	596
CHEK2_chr22_29085137__RRM2_chr2_10262940	539
CHEK2_chr22_29085137__RRM2_chr2_10262957	1237
CHEK2_chr22_29085137__SMO_chr7_128828974	302
CHEK2_chr22_29085137__SMO_chr7_128845117	494
CHEK2_chr22_29085137__SRC_chr20_36012562	440
CHEK2_chr22_29085137__SRC_chr20_36022600	706
CHEK2_chr22_29085137__TOP1_chr20_39690055	717
CHEK2_chr22_29085137__TOP1_chr20_39690109	683
CHEK2_chr22_29085137__TYMS_chr18_657730	814
CHEK2_chr22_29085137__TYMS_chr18_659665	308
CHEK2_chr22_29085137__WEE1_chr11_9595845	976
CHEK2_chr22_29090029__ABL1_chr9_133738283	78
CHEK2_chr22_29090029__ABL1_chr9_133738356	329
CHEK2_chr22_29090029__ADA_chr20_43257769	874
CHEK2_chr22_29090029__AKT1_chr14_105239609	315
CHEK2_chr22_29090029__AKT1_chr14_105239686	558
CHEK2_chr22_29090029__ALK_chr2_29541172	722
CHEK2_chr22_29090029__ALK_chr2_30143522	394
CHEK2_chr22_29090029__ATM_chr11_108098350	370
CHEK2_chr22_29090029__BCL2_chr18_60985877	334
CHEK2_chr22_29090029__BRAF_chr7_140508787	465
CHEK2_chr22_29090029__BRAF_chr7_140624501	293
CHEK2_chr22_29090029__BRD4_chr19_15383894	592
CHEK2_chr22_29090029__BTK_chrX_100626613	867
CHEK2_chr22_29090029__BTK_chrX_100629565	359
CHEK2_chr22_29090029__BTK_chrX_100645534	667
CHEK2_chr22_29090029__CDK4_chr12_58143253	624
CHEK2_chr22_29090029__CDK4_chr12_58144705	495
CHEK2_chr22_29090029__CDK6_chr7_92244474	557
CHEK2_chr22_29090029__CDK6_chr7_92462628	277
CHEK2_chr22_29090029__CDK9_chr9_130548998	1085
CHEK2_chr22_29090029__CDK9_chr9_130550235	742
CHEK2_chr22_29090029__CHEK1_chr11_125496644	694
CHEK2_chr22_29090029__CHEK1_chr11_125496687	878
CHEK2_chr22_29090029__DHFR_chr5_79950216	616
CHEK2_chr22_29090029__DHFR_chr5_79950217	414
CHEK2_chr22_29090029__EGFR_chr7_55209992	427
CHEK2_chr22_29090029__ERBB2_chr17_37855800	305
CHEK2_chr22_29090029__ERBB2_chr17_37868292	611
CHEK2_chr22_29090029__FGFR2_chr10_123353328	315
CHEK2_chr22_29090029__FGFR3_chr4_1795655	628
CHEK2_chr22_29090029__FGFR3_chr4_1795736	1279
CHEK2_chr22_29090029__FLT3_chr13_28636131	660
CHEK2_chr22_29090029__FLT3_chr13_28636172	883
CHEK2_chr22_29090029__FNTA_chr8_42911471	716
CHEK2_chr22_29090029__FNTA_chr8_42914260	826
CHEK2_chr22_29090029__FNTA_chr8_42924781	874
CHEK2_chr22_29090029__HDAC1_chr1_32757816	447
CHEK2_chr22_29090029__HDAC1_chr1_32792601	547
CHEK2_chr22_29090029__HDAC1_chr1_32792637	534
CHEK2_chr22_29090029__HDAC2_chr6_114266539	1004
CHEK2_chr22_29090029__HDAC2_chr6_114267214	1010
CHEK2_chr22_29090029__HDAC6_chrX_48661089	725
CHEK2_chr22_29090029__HSP90AA1_chr14_102552141	443
CHEK2_chr22_29090029__IGF1R_chr15_99434664	312
CHEK2_chr22_29090029__JAK2_chr9_5050721	794
CHEK2_chr22_29090029__KIT_chr4_55524164	937
CHEK2_chr22_29090029__MAP2K1_chr15_66679756	642
CHEK2_chr22_29090029__NonTargetingControlGuideForHuman0362	585
CHEK2_chr22_29090029__NonTargetingControlGuideForHuman0412	580
CHEK2_chr22_29090029__PARP1_chr1_226578249	303
CHEK2_chr22_29090029__PARP1_chr1_226578301	358
CHEK2_chr22_29090029__PDGFRA_chr4_55124932	621
CHEK2_chr22_29090029__PDGFRA_chr4_55124963	468
CHEK2_chr22_29090029__PRKDC_chr8_48872683	362
CHEK2_chr22_29090029__ROR1_chr1_64240072	299
CHEK2_chr22_29090029__ROR1_chr1_64240089	283
CHEK2_chr22_29090029__ROR1_chr1_64240143	992
CHEK2_chr22_29090029__RPS6KB1_chr17_57970538	602
CHEK2_chr22_29090029__RPS6KB1_chr17_57987949	730
CHEK2_chr22_29090029__SMO_chr7_128828974	576
CHEK2_chr22_29090029__SRC_chr20_36012562	750
CHEK2_chr22_29090029__SRC_chr20_36014563	589
CHEK2_chr22_29090029__TOP1_chr20_39657693	694
CHEK2_chr22_29090029__TOP1_chr20_39690055	973
CHEK2_chr22_29090029__TOP1_chr20_39690109	528
CHEK2_chr22_29090029__TYMS_chr18_657730	893
CHEK2_chr22_29090029__TYMS_chr18_659665	377
CHEK2_chr22_29090029__VEGFA_chr6_43738425	972
CHEK2_chr22_29090029__VEGFA_chr6_43742077	228
CHEK2_chr22_29090029__WEE1_chr11_9595542	592
CHEK2_chr22_29090029__WEE1_chr11_9595845	915
CHEK2_chr22_29130694__ABL1_chr9_133738283	753
CHEK2_chr22_29130694__ABL1_chr9_133738356	216
CHEK2_chr22_29130694__AKT1_chr14_105239609	818
CHEK2_chr22_29130694__AKT1_chr14_105239686	553
CHEK2_chr22_29130694__ALK_chr2_30143522	619
CHEK2_chr22_29130694__ATM_chr11_108098350	555
CHEK2_chr22_29130694__ATM_chr11_108098390	516
CHEK2_chr22_29130694__BCL2_chr18_60985877	443
CHEK2_chr22_29130694__BRD4_chr19_15376403	360
CHEK2_chr22_29130694__BRD4_chr19_15383894	568
CHEK2_chr22_29130694__BTK_chrX_100626613	321
CHEK2_chr22_29130694__CDK6_chr7_92252365	144
CHEK2_chr22_29130694__CDK6_chr7_92462628	357
CHEK2_chr22_29130694__CDK9_chr9_130548409	499
CHEK2_chr22_29130694__CDK9_chr9_130548998	334
CHEK2_chr22_29130694__CDK9_chr9_130550235	284
CHEK2_chr22_29130694__CHEK1_chr11_125496644	748
CHEK2_chr22_29130694__DHFR_chr5_79950216	820
CHEK2_chr22_29130694__DHFR_chr5_79950217	515
CHEK2_chr22_29130694__EGFR_chr7_55209986	1002
CHEK2_chr22_29130694__EGFR_chr7_55209992	334
CHEK2_chr22_29130694__FGFR2_chr10_123298118	487
CHEK2_chr22_29130694__FGFR2_chr10_123298215	266
CHEK2_chr22_29130694__FGFR2_chr10_123353328	319
CHEK2_chr22_29130694__FGFR3_chr4_1795736	417
CHEK2_chr22_29130694__FLT3_chr13_28636172	249
CHEK2_chr22_29130694__FLT3_chr13_28674643	608
CHEK2_chr22_29130694__FNTA_chr8_42911471	742
CHEK2_chr22_29130694__FNTA_chr8_42914260	423
CHEK2_chr22_29130694__FNTA_chr8_42924781	735
CHEK2_chr22_29130694__HDAC1_chr1_32757816	534
CHEK2_chr22_29130694__HDAC1_chr1_32792637	210
CHEK2_chr22_29130694__HDAC2_chr6_114266539	510
CHEK2_chr22_29130694__HDAC2_chr6_114292056	188
CHEK2_chr22_29130694__HDAC6_chrX_48661385	344
CHEK2_chr22_29130694__HSP90AA1_chr14_102552141	272
CHEK2_chr22_29130694__IGF1R_chr15_99192824	542
CHEK2_chr22_29130694__JAK2_chr9_5050721	777
CHEK2_chr22_29130694__JAK2_chr9_5050816	682
